RECEIVER_START	receive_epoch_ms=1788142714770	receive_monotonic_ns=40818349942098	listen=192.168.50.1:5999
TELEMETRY	receive_epoch_ms=1788142807264	receive_monotonic_ns=40910843756830	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=742 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142807564	receive_monotonic_ns=40911144078334	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=759 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142807856	receive_monotonic_ns=40911436342070	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=777 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142808153	receive_monotonic_ns=40911733043614	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=795 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142808451	receive_monotonic_ns=40912030790374	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=812 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142808743	receive_monotonic_ns=40912323177850	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=830 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142809040	receive_monotonic_ns=40912620642630	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=848 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142809333	receive_monotonic_ns=40912913569380	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=865 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142809630	receive_monotonic_ns=40913210521849	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=883 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142809928	receive_monotonic_ns=40913507700279	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=900 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142810220	receive_monotonic_ns=40913800522215	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=918 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142810520	receive_monotonic_ns=40914100077780	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=936 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142810810	receive_monotonic_ns=40914390339139	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=953 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142811107	receive_monotonic_ns=40914687545291	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=971 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142811399	receive_monotonic_ns=40914979605436	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=988 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142811697	receive_monotonic_ns=40915277446936	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1006 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142811995	receive_monotonic_ns=40915574801791	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1024 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142812288	receive_monotonic_ns=40915867718875	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1041 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142812586	receive_monotonic_ns=40916165808652	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1059 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142812878	receive_monotonic_ns=40916457939074	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1076 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142813175	receive_monotonic_ns=40916754656470	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1094 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142813471	receive_monotonic_ns=40917051575884	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1112 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142813764	receive_monotonic_ns=40917343708343	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1129 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142814063	receive_monotonic_ns=40917643113668	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1147 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142814354	receive_monotonic_ns=40917934212041	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1164 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142814651	receive_monotonic_ns=40918231405841	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1182 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142814949	receive_monotonic_ns=40918528896362	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1200 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142815242	receive_monotonic_ns=40918821833595	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1217 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142815539	receive_monotonic_ns=40919118793934	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1235 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142815831	receive_monotonic_ns=40919411294447	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1253 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142816129	receive_monotonic_ns=40919708891023	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1270 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142816422	receive_monotonic_ns=40920001698479	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1288 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142816719	receive_monotonic_ns=40920299360148	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1306 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142817018	receive_monotonic_ns=40920598380068	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1323 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142817310	receive_monotonic_ns=40920890634860	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1341 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142817609	receive_monotonic_ns=40921189493022	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1359 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142817902	receive_monotonic_ns=40921481907239	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1376 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142818199	receive_monotonic_ns=40921779194002	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1394 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142818497	receive_monotonic_ns=40922076770375	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1412 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142818789	receive_monotonic_ns=40922369144500	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1429 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142819086	receive_monotonic_ns=40922666492448	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1447 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142819379	receive_monotonic_ns=40922959072091	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1464 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142819680	receive_monotonic_ns=40923260111647	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1482 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142819974	receive_monotonic_ns=40923554082041	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1500 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142820266	receive_monotonic_ns=40923846370593	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1517 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142820564	receive_monotonic_ns=40924144262649	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1535 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142820857	receive_monotonic_ns=40924436795125	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1552 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142821153	receive_monotonic_ns=40924733318486	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1570 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142821446	receive_monotonic_ns=40925026160720	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1587 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142821743	receive_monotonic_ns=40925323302632	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1605 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142822040	receive_monotonic_ns=40925620606063	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1623 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142822333	receive_monotonic_ns=40925913446704	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1640 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788142822632	receive_monotonic_ns=40926212058423	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=656,436,26,9 enc=00000005 ctl=1658 cerr=0 osk=0 hdr=029001b4001a000900000005 hs=4/292 hav=288 he=16/292 rn=292 rc=6142 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
