RECEIVER_START	receive_epoch_ms=1788139811418	receive_monotonic_ns=37914997711728	listen=192.168.50.1:5999
TELEMETRY	receive_epoch_ms=1788139918172	receive_monotonic_ns=38021752103819	src=192.168.50.2:62511	payload=DBG frame=1 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=297,234,15,21 enc=00000000 ctl=901 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=522/1164 hav=642 he=534/1164 rn=1164 rc=923 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139918463	receive_monotonic_ns=38022042650893	src=192.168.50.2:62511	payload=DBG frame=1 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=297,234,15,21 enc=00000000 ctl=919 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=522/1164 hav=642 he=534/1164 rn=1164 rc=923 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139918760	receive_monotonic_ns=38022339935627	src=192.168.50.2:62511	payload=DBG frame=1 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=297,234,15,21 enc=00000000 ctl=937 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=522/1164 hav=642 he=534/1164 rn=1164 rc=923 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139919053	receive_monotonic_ns=38022632885063	src=192.168.50.2:62511	payload=DBG frame=1 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=297,234,15,21 enc=00000000 ctl=954 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=522/1164 hav=642 he=534/1164 rn=1164 rc=923 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139919351	receive_monotonic_ns=38022930735387	src=192.168.50.2:62511	payload=DBG frame=1 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=297,234,15,21 enc=00000000 ctl=972 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=522/1164 hav=642 he=534/1164 rn=1164 rc=923 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139919648	receive_monotonic_ns=38023228616656	src=192.168.50.2:62511	payload=DBG frame=1 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=297,234,15,21 enc=00000000 ctl=990 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=522/1164 hav=642 he=534/1164 rn=1164 rc=923 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139919941	receive_monotonic_ns=38023521593590	src=192.168.50.2:62511	payload=DBG frame=1 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=297,234,15,21 enc=00000000 ctl=1007 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=522/1164 hav=642 he=534/1164 rn=1164 rc=923 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139920240	receive_monotonic_ns=38023820041782	src=192.168.50.2:62511	payload=DBG frame=1 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=297,234,15,21 enc=00000000 ctl=1025 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=522/1164 hav=642 he=534/1164 rn=1164 rc=923 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139920533	receive_monotonic_ns=38024112982383	src=192.168.50.2:62511	payload=DBG frame=1 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=297,234,15,21 enc=00000000 ctl=1042 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=522/1164 hav=642 he=534/1164 rn=1164 rc=923 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139920831	receive_monotonic_ns=38024410987558	src=192.168.50.2:62511	payload=DBG frame=1 stage=WAIT_RFB(14) bytes=0 msg=0 rect=9/9 xywh=297,234,15,21 enc=00000000 ctl=1060 cerr=0 osk=0 hdr=012900ea000f001500000000 hs=522/1164 hav=642 he=534/1164 rn=1164 rc=923 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139921138	receive_monotonic_ns=38024718139941	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1078 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139921436	receive_monotonic_ns=38025016515336	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1096 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139921734	receive_monotonic_ns=38025313716421	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1113 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139922027	receive_monotonic_ns=38025606659261	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1131 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139922324	receive_monotonic_ns=38025904638157	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1149 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139922618	receive_monotonic_ns=38026197671626	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1166 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139922915	receive_monotonic_ns=38026495577171	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1184 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139923214	receive_monotonic_ns=38026793809417	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1202 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139923507	receive_monotonic_ns=38027086783293	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1219 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139923805	receive_monotonic_ns=38027385159872	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1237 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139924098	receive_monotonic_ns=38027678077211	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1255 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139924396	receive_monotonic_ns=38027975735700	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1272 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139924695	receive_monotonic_ns=38028274917608	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1290 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139924988	receive_monotonic_ns=38028567845891	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1308 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139925285	receive_monotonic_ns=38028865466453	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1325 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139925578	receive_monotonic_ns=38029158252829	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1343 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139925876	receive_monotonic_ns=38029456232982	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1361 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139926174	receive_monotonic_ns=38029754261375	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1378 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139926467	receive_monotonic_ns=38030047132898	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1396 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139926765	receive_monotonic_ns=38030344761088	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1414 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139927060	receive_monotonic_ns=38030640077065	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1431 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139927356	receive_monotonic_ns=38030936128464	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1449 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139927649	receive_monotonic_ns=38031229330244	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1466 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139927947	receive_monotonic_ns=38031527324618	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1484 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139928245	receive_monotonic_ns=38031825528268	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1502 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139928538	receive_monotonic_ns=38032118317438	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1519 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139928836	receive_monotonic_ns=38032415818869	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1537 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139929129	receive_monotonic_ns=38032708828482	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1555 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139929426	receive_monotonic_ns=38033006441985	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1572 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139929724	receive_monotonic_ns=38033304333228	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1590 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139930017	receive_monotonic_ns=38033597347711	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1608 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139930316	receive_monotonic_ns=38033896273969	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1625 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139930608	receive_monotonic_ns=38034188214270	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1643 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139930906	receive_monotonic_ns=38034485720050	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1661 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139931204	receive_monotonic_ns=38034784063865	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1679 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139931499	receive_monotonic_ns=38035078987469	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1696 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139931795	receive_monotonic_ns=38035374702367	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1714 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139932087	receive_monotonic_ns=38035667601034	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1731 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139932385	receive_monotonic_ns=38035965211036	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1749 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139932678	receive_monotonic_ns=38036258094591	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1766 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139932976	receive_monotonic_ns=38036556149387	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1784 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139933274	receive_monotonic_ns=38036853956573	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1802 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
TELEMETRY	receive_epoch_ms=1788139933567	receive_monotonic_ns=38037147018756	src=192.168.50.2:62511	payload=DBG frame=2 stage=WAIT_RFB(14) bytes=0 msg=0 rect=1/1 xywh=664,436,18,9 enc=00000005 ctl=1820 cerr=0 osk=0 hdr=029801b40012000900000005 hs=4/225 hav=221 he=16/225 rn=225 rc=16082 hkm=0000 hks=0/0 hka=0 hkt=0 hhp=0 hcd=0 hkl=0 hq=0000 sm=0 dm=0 rar=0 b4=0 ppr=0 ppa=0 q=0
